0,1
-42.4105,20.923803
-40.240517,20.923847
9.677735,15.748058
12.780727,15.477436
-14.248182,-17.558802
-10.021216,-15.296983
-24.897202,-20.51322
-21.835182,-18.238962
21.35016,19.860195
19.560635,20.429356
19.7628,25.459131
17.873081,25.853134
15.088563,-8.931083
14.888446,-7.343472
27.653988,-0.4608911
26.585335,-1.5758004
30.171707,-5.363123
29.06039,-4.0037026
26.647764,10.722848
30.657276,10.425544
-25.587372,-4.0022364
-23.258741,2.415795
24.861315,2.883344
23.455187,-1.6492537
-0.14735316,32.074036
2.6057825,36.344055
-10.981814,9.602591
-16.990269,9.54937
12.268046,10.0704775
7.023111,9.773921
-0.2577025,18.64533
-7.126279,20.098743
-3.8283222,19.180431
-11.730304,19.400187
-26.704815,-10.679245
-20.864885,-13.570529
0.49860016,17.279474
1.0273217,19.602097
29.946281,-13.575772
36.132854,-14.280868
6.687783,16.241592
6.0489287,12.764215
18.99629,-16.749367
16.31552,-18.847094
-22.437195,-11.049015
-23.97656,-8.63348
3.6782832,-14.224705
-10.954324,-13.684233
-30.022108,-19.753454
-26.702873,-17.856707
-16.28941,29.228058
-15.824519,27.335127
-15.521169,25.527935
-13.184656,24.880024
11.639916,6.6496058
19.69821,3.3100224
20.183138,9.340566
16.536512,12.64887
27.149086,-4.3684726
17.081066,1.7884446
21.882544,9.421134
-10.117069,19.194656
-14.707277,12.247523
-3.0983317,15.821304
-7.9178886,17.14042
33.72346,-1.0263393
11.057424,-11.10229
15.060061,-13.682333
11.082872,-5.0891895
9.914482,-0.7805014
19.1935,27.28745
17.268208,22.741262
-2.0709743,-0.61388075
-3.6553247,-1.9344548
42.41605,-8.639343
36.40855,-6.134709
18.91178,4.7869706
14.3336525,-2.6963167
-1.952792,25.536066
-0.70820075,26.8463
-8.928697,14.045094
-12.136658,14.878363
-14.841304,1.2953168
-11.439483,0.21604124
2.9963088,34.471508
5.853564,37.203075
41.264637,-7.178391
40.353035,-8.92663
2.9594567,2.7703626
6.5441904,2.5789208
-17.483774,20.752916
-15.92808,17.525167
44.14116,-5.2724214
-45.65928,-26.795944
-46.50011,-28.671558
30.287422,6.77472
32.134945,6.4227586
-12.180574,8.326185
-2.7100177,22.325298
7.094152,19.712473
19.183714,7.834419
15.195018,-1.1333406
21.120491,10.919195
17.968166,3.3269563
-44.504402,-29.523727
-10.818391,-32.800068
-12.7825575,-31.91205
1.3287205,33.139687
-4.8464327,29.472742
-2.427055,35.468678
4.034331,-15.8945055
9.459052,-16.812756
22.584845,7.8247952
23.607834,9.365223
-17.612196,11.367093
-16.967072,3.3579345
11.152935,-17.336216
12.323956,-22.427734
-13.710263,15.321743
-22.160065,13.154757
-1.4281423,23.644854
20.95637,21.78188
23.074066,26.530666
-23.147127,11.546806
-22.631529,6.5585785
-2.3328412,32.705532
-14.865246,7.5288954
-20.921032,6.1642475
15.013612,-20.022663
16.790482,-14.213079
-6.1010785,-14.843115
-5.058071,17.962582
-8.157421,-26.557405
-9.919581,-25.752989
28.293947,-13.779941
24.473736,-19.68982
-15.3793,9.175386
-13.319844,13.559819
-33.116188,0.12971725
-23.64115,0.68962985
-10.806118,-5.461236
-12.562061,-8.237033
-11.345557,17.75695
51.825672,27.09021
49.675564,27.202135
-4.4425735,9.903217
-9.227093,9.308692
46.387333,1.8858083
44.605618,-3.1675444
33.862434,30.115845
36.39944,31.668182
27.942863,-10.598686
-5.122679,-26.369085
-6.5116367,-27.417068
42.36877,-1.8987218
37.020218,0.934011
-22.433153,16.281652
-18.413454,12.953502
-31.201626,2.6357682
-35.097088,-0.82713884
16.100986,0.32889885
14.497328,-11.882031
-7.120856,-19.510223
-5.53901,-18.510853
30.849726,5.107229
-24.016655,-3.3413641
-17.21412,-1.0489514
-28.793575,-6.3735495
-30.485678,-5.50985
32.54157,-14.701142
30.405617,-8.59552
-11.8314295,-15.103224
-14.052198,-11.01773
-12.527019,-11.937331
1.3823907,14.507275
-12.496423,16.574387
-33.851295,-32.286095
-34.13273,-30.23945
8.800478,22.13385
23.376842,-21.066698
29.001137,5.436085
-2.1045258,-34.31033
-2.60778,-30.729465
5.896026,-16.17375
14.246726,-5.82228
-21.201183,-3.4984343
-25.212023,-0.10469739
14.23746,14.675344
11.729479,18.141203
5.4441276,19.331406
-5.8600082,14.886867
-5.542655,13.204226
43.323963,-7.0145864
42.676895,-3.9169362
15.598396,-10.6184435
-14.812694,22.468678
-16.50001,23.825943
23.71618,1.2666706
16.041046,-6.1378245
-20.498241,10.236197
-13.08007,0.7994008
-11.16697,-10.973201
8.284548,16.85927
44.40731,-8.68849
13.649086,11.367854
10.003597,9.316614
51.945736,29.26037
49.775703,29.372246
-12.617819,-13.586003
-18.473658,-19.514608
4.6078405,23.176413
0.6091771,21.464312
-13.276055,7.067011
14.78037,24.767967
7.3384504,21.384506
-16.944075,-4.2035627
0.56153166,8.9884615
-1.3073232,6.093395
13.358885,19.037249
12.00362,11.803278
13.411065,17.310904
10.153235,19.21834
42.066822,-5.620787
40.788548,-12.055227
-4.8082814,-10.1252775
-4.0093055,-11.84417
-22.24471,9.965642
-19.780607,8.768443
-8.419298,12.262285
-12.92128,18.20682
-3.65574,25.874586
6.0422335,26.342266
13.36161,-13.137599
39.972942,-13.657465
39.58191,-10.65756
-12.580344,-18.0077
-11.760634,-21.663431
-2.9590976,29.334854
-16.8212,-19.960562
-22.405668,4.73018
-18.529224,-8.312411
-18.544855,-5.2055626
-9.31153,-29.756475
-20.415983,13.082814
6.908013,18.072493
8.544592,18.616335
-4.705772,16.267479
-15.47382,-6.6880713
-18.10627,22.693607
16.629831,17.832474
12.19723,22.251947
-9.631036,17.540379
-8.487095,18.785543
8.845386,20.35221
15.988066,14.367952
16.770237,-7.6893935
29.044292,-12.03855
32.421837,-11.400865
-10.5616865,14.477259
-15.243059,2.9581344
-5.4718704,19.606348
29.265697,-0.691286
29.290455,-2.3060753
-5.8486366,21.281395
-5.7762456,8.543148
13.033659,-7.0035176
15.162911,-4.420088
20.874172,7.837697
16.345434,3.309887
0.49821508,-14.685723
-1.2512326,-10.106102
22.710796,-10.741676
22.726496,-19.484383
12.716901,-27.640732
14.422607,-26.736025
-19.061283,33.36423
-20.349916,30.172571
22.012207,-4.5990624
22.669933,-3.0696151
13.787997,2.0252123
12.777664,0.6285227
30.529781,0.4018388
26.165564,-10.661673
24.439426,-10.656388
35.505157,-15.9640665
-18.6812,3.8479643
-14.025445,4.1924095
-37.19381,-40.31616
-38.568962,-38.70893
-25.456867,8.568679
5.334376,17.484735
-31.299938,0.82426184
-31.996662,-2.6771765
27.007847,-21.774023
-19.337158,21.280798
-21.285187,21.487383
-4.624187,-28.1555
-2.3545227,-32.482716
21.914042,-15.205506
19.028582,-23.034014
9.57026,24.741348
7.534406,27.365767
11.156857,14.595865
4.8195634,33.889244
-16.349342,-32.036186
-18.296503,-34.99003
-13.727732,-14.69739
1.7264912,31.327078
-1.6028556,30.890268
20.369081,1.7001204
15.602086,4.7962923
-16.023739,6.280593
22.865047,-13.718922
25.358904,1.3103209
27.106216,1.1607168
-4.057985,14.276711
13.73227,-14.90333
8.301575,-18.075687
26.170492,-20.060736
28.605314,-25.328587
21.011915,0.0018209404
8.825131,-9.032651
13.959674,-10.236487
-21.416721,14.813855
-23.853968,-1.4866173
-15.564625,-1.6064701
21.084364,26.901632
16.654129,24.468227
-22.534777,-9.359034
2.1182587,-29.504545
3.83968,-30.62194
-10.485143,7.958228
-10.4652815,-20.235392
18.643953,-21.29636
-0.685996,35.74811
9.567198,-5.87029
14.171009,21.981281
7.7356644,3.9721673
5.8247843,4.2225347
-6.318281,16.76456
-14.09142,-12.742673
-29.483074,-14.483924
-31.17227,-14.282948
-19.987951,23.050043
-23.265121,21.67977
20.661432,4.6255174
14.48157,0.55415803
4.720477,13.963586
-19.97199,-33.694324
-21.260847,-30.498367
-44.379826,-4.980164
-43.393425,-1.5167453
31.888304,1.6349256
28.346775,2.4756236
-7.540645,21.732466
-7.884726,23.409496
27.66738,-2.7462795
-15.389389,-10.035828
15.982536,-2.8505764
18.403313,9.372939
25.864838,12.33074
2.9843395,13.319125
-19.61595,-12.516992
35.063793,-12.754619
33.780746,-16.268333
-18.429087,-13.397507
-16.742897,-13.163837
-18.022144,-11.772768
-15.563745,-11.936021
-7.329071,-17.583256
31.987276,-19.860744
-19.290873,-0.80661017
-5.813611,-1.1975738
-7.768873,4.036744
14.627079,3.4088984
-8.742652,20.432943
38.539513,-12.279646
4.988396,15.738809
32.736332,4.672302
28.317644,7.1231475
28.84241,0.88707006
13.239345,6.4466066
-20.516924,4.448761
11.558515,8.385161
-20.76801,-0.08028914
43.433243,-10.480911
7.6858506,13.337036
18.324688,-15.182594
17.059387,-16.260386
17.252342,4.7916274
-8.937554,2.7375667
7.360763,11.649295
-30.368568,-7.3181663
-31.859392,-8.249611
-14.870339,13.985173
34.226784,-11.236696
25.824383,-38.558807
23.977203,-39.705856
14.493881,50.06669
15.051738,53.306072
8.885166,30.329546
12.324375,31.031359
-21.23376,-8.537095
23.442606,-9.250752
35.726997,-3.28977
24.344116,-0.20249185
17.713242,52.109314
15.818441,51.48789
-7.868131,-15.366797
-12.593709,-10.056617
-30.04032,-9.212212
30.112328,2.0764508
-7.9854627,10.521882
-13.127788,-28.076817
-11.170561,-28.939945
31.550896,-13.304851
4.7631683,-17.58881
12.22622,4.974159
8.816333,5.4313965
-1.5321993,15.243844
7.3765197,-30.630726
7.4160004,-26.5475
-15.464404,-5.0480366
-8.717289,7.68101
31.458115,-9.98669
32.878777,-6.723758
25.380104,-12.160351
26.918274,-9.094059
-4.231376,31.332005
-7.360711,26.617722
-3.0682902,-6.9613986
-4.416916,-5.8683276
16.524338,9.35724
24.544111,60.085197
24.54414,57.90901
45.31117,-6.900342
